"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A0A090I560",2.64199015950044,-2.64859062031794,1.69145401869165,-1.56586616665267,0.117379952001836,0.988190547661253
"A0A090I340",3.20356900980406,-0.987807949977577,1.26343127397172,-0.781845415993466,0.434305426767838,0.988190547661253
"A0A090I8V0",3.69683263219665,0.396686749740961,1.70625420418896,0.232489829925148,0.816157585386412,0.988190547661253
"A0A090JWL2",8.64552037617256,0.0499897891015047,0.761713514487947,0.0656280716446389,0.947673939345188,0.988190547661253
"A0A089ZAY7",3.54128322323789,-3.0093234402656,1.45422588478095,-2.06936451328461,0.0385118939352429,0.988190547661253
"A0A089Z8Q6",7.74170362426479,-2.5560705979616,1.03419032514975,-2.47156692129322,0.0134522370721824,0.988190547661253
"A0A090I958",12.2583059177031,-0.933378423233446,0.840753496077447,-1.11016894676994,0.266926231390742,0.988190547661253
"A0A090I3Q7",6.46608908309971,-0.193199970833394,0.929765267817388,-0.207794351457038,0.835389543238959,0.988190547661253
"A0A090I0Z8",3.6903113918268,0.0856727281131926,1.39464984666667,0.0614295612034501,0.951017110372992,0.988190547661253
"A0A089ZF65",5.35442083306805,0.160675494954398,0.9223138377483,0.174209134004392,0.861701107405,0.988190547661253
"A0A090JVL3",1.6149964367873,-3.80093507292624,2.94958291065545,-1.28863476228969,0.197525092274439,0.988190547661253
"A0A090I904",5.49440130237134,-1.16771712228801,1.22376959645011,-0.954196873067699,0.339983997175369,0.988190547661253
"A0A089ZGS2",5.74850817983308,0.607479501988267,0.899435388904814,0.675400934277176,0.499421072089605,0.988190547661253
"A0A089ZBS5",5.32799937537442,-0.370668041212169,0.933523941121753,-0.397063240570737,0.691320826245698,0.988190547661253
"A0A090IB58",2.81590889938146,-2.55758999753711,1.7172647203909,-1.4893393937278,0.136398019173236,0.988190547661253
"A0A090I2K0",2.38251591956053,-1.62598712662688,1.52714676745811,-1.06472223971851,0.2870016428741,0.988190547661253
"A0A090JSP3",6.09147889611288,-0.426108715034535,0.891849944794754,-0.477780727039903,0.632806279996809,0.988190547661253
"A0A089ZC51",2.80486690517262,-1.44866144916929,1.39592400161968,-1.03777959794976,0.299372677299346,0.988190547661253
"A0A090JTC3",4.27293630242702,-1.85555496635388,1.21678383137713,-1.52496681703422,0.127267374472089,0.988190547661253
"A0A089ZGW2",3.41706635768663,-0.365937909654644,1.13893144715413,-0.321299328918365,0.747983564923032,0.988190547661253
"A0A090I3I6",11.4395634813106,0.550067626530067,0.862242503609439,0.637950024763829,0.523506212283336,0.988190547661253
"A0A090I731",1.9614216190095,-0.867130415043596,1.56222794786994,-0.55506010901028,0.578853546834456,0.988190547661253
"A0A089ZGF2",6.36504216729172,-1.72780072214129,0.962772662656161,-1.79460924594028,0.0727159789932569,0.988190547661253
"A0A089ZGZ1",6.24439615690555,-0.170970387088146,0.936866098649698,-0.182491806816967,0.855196783613493,0.988190547661253
"A0A090JTB4",2.2698852901729,-2.43428640841494,1.78869063079195,-1.36093205080252,0.173535163708041,0.988190547661253
"A0A089ZA17",1.34654156292842,-2.41846796471805,2.10157998475213,-1.15078559096731,0.249820454076811,0.988190547661253
"A0A090I443",4.17100907589579,0.856657598654503,1.43517147610944,0.596902609141027,0.550572405201769,0.988190547661253
"A0A090JYU9",2.58268550990681,-2.37948494568912,1.73288586556284,-1.37313425712331,0.169710613007549,0.988190547661253
"A0A090I6T0",5.54277818233458,0.895665411455304,0.938942767588852,0.953908419525205,0.340130001240233,0.988190547661253
"A0A089ZHN5",2.62648311482973,-0.925571166502974,1.38532571118261,-0.668125307306137,0.504053608703102,0.988190547661253
"A0A089ZEW4",2.26574289645248,-1.54681045832608,1.52837136298241,-1.01206453862606,0.311507196293118,0.988190547661253
"K2QX04",1.89719155096957,-4.00587963011437,2.99319900367845,-1.3383271961508,0.180789800105027,0.988190547661253
"A0A090JW43",3.64149976909508,-0.917016982095263,1.66772884281787,-0.549859760502692,0.582415565833733,0.988190547661253
"A0A090I6K9",5.17655195719793,-0.590453878293448,0.968702544409318,-0.609530636314667,0.542172772354784,0.988190547661253
"A0A089ZV28",3.44070718620446,-0.940472722968663,1.16594702995084,-0.806617023595242,0.419887162787268,0.988190547661253
"A0A090I6D3",2.80612359023368,-0.814920732646939,1.42743167265192,-0.57089999350579,0.568067435360609,0.988190547661253
"A0A0S4FQD8",1.65810852000909,-0.706218139071569,2.57836016179111,-0.273902051985236,0.784159894615198,0.988190547661253
"A0A090JUF5",3.05239690314409,-0.51696697151747,1.30557228579542,-0.395969627374946,0.692127434661344,0.988190547661253
"A0A090JYL6",1.52492535327131,-3.71138074216145,2.22741605857346,-1.66622698434633,0.0956682132806737,0.988190547661253
"A0A089ZCA7",2.78291977679849,-1.46472096591359,1.37572667548121,-1.06468893277893,0.287016719949816,0.988190547661253
"A0A090I3J9",6.9283129214289,0.286724233707177,1.29178953825829,0.221958937749074,0.824345848934902,0.988190547661253
"A0A090I5G4",3.05547928923753,-0.364166187104262,1.1762076759418,-0.309610449372957,0.756857209065774,0.988190547661253
"A0A090JV59",2.54868820888127,-0.856719814373971,1.40912392915715,-0.60798045980697,0.54320043374525,0.988190547661253
"A0A090JX40",2.82834640531971,-2.55425987866014,1.69912389640091,-1.50328053420388,0.132766717609921,0.988190547661253
"A0A090I391",1.74710674853711,-1.98419918911746,1.9016843667369,-1.04339038792339,0.296767523490647,0.988190547661253
"A0A089ZG55",6.90744965924216,0.431733928078723,0.881994717913861,0.489497181003398,0.62448974981774,0.988190547661253
"A0A090JXN7",13.8291494366613,-0.515774782238487,0.883514165391264,-0.583776471778556,0.559370709809033,0.988190547661253
"A0A090I8R6",4.03928517672737,0.24507726911806,1.26281582818343,0.194072059953988,0.846119458607129,0.988190547661253
"K2QY77",1.36917421300367,-3.56869142394272,3.05827689515355,-1.16689611382084,0.243252325508202,0.988190547661253
"A0A090JWG4",1.37415502913772,-0.943733727586207,2.51726527659784,-0.374904360044919,0.707731596338918,0.988190547661253
"A0A090JU72",1.82027884415632,-1.65010354587501,1.74195507738121,-0.947271010200625,0.343500699065801,0.988190547661253
"A0A089ZEU2",1.50789436448584,-3.68398855509493,2.22150611000549,-1.6583292472177,0.0972510288097173,0.988190547661253
"A0A089Z8F8",0.669020059467563,-2.52003211604505,3.95990977070299,-0.636386246648664,0.524524702888252,0.988190547661253
"A0A090I521",4.02388321154021,-0.815995633022298,1.18951665241933,-0.685989247281793,0.492719889054039,0.988190547661253
"A0A090I494",6.72201686669567,0.652250528987949,0.857295898218268,0.760823107101681,0.44676273078987,0.988190547661253
"A0A090I3V1",12.2320544330658,1.14642513538583,0.676043152579913,1.69578691983027,0.0899262404913192,0.988190547661253
"A0A0S4FSL7",1.73512125243109,1.198102427847,3.25640450443064,0.367921867881237,0.71293149398564,0.988190547661253
"A0A090I3S2",3.07068457699061,-0.0857660727252147,1.38616634863236,-0.0618728573304598,0.950664082784452,0.988190547661253
"A0A090I8R0",2.86243530429579,0.855093808934183,1.41979461466172,0.602265848950215,0.546997189572014,0.988190547661253
"A0A090I3P4",4.32336261602461,0.371676968814407,1.00041897971799,0.371521308921168,0.710249287633441,0.988190547661253
"A0A090I2M9",3.12708852317528,-2.73602858943784,1.70717822873673,-1.60266136445662,0.109009437796637,0.988190547661253
"A0A090I333",1.21856521724081,-0.678238012525489,2.60886690538891,-0.259974171593235,0.794883696837256,0.988190547661253
"A0A090JW16",5.80471157439095,-1.03318414210089,1.17429154469471,-0.87983614185819,0.378948082487391,0.988190547661253
"A0A0S4FNG0",1.29578053217111,1.19554717929787,2.64334643763701,0.452285467494991,0.651063343834604,0.988190547661253
"A0A090I135",3.08309275544684,0.179698596060712,1.20007325059494,0.149739689616135,0.880969993398935,0.988190547661253
"A0A090JUT3",6.10615795965406,0.488495508128027,0.894136652007199,0.546332047826728,0.584837710608649,0.988190547661253
"A0A089ZH87",2.78956496559421,-0.849400488546892,1.32496067558006,-0.641075998859385,0.521473307077624,0.988190547661253
"A0A089ZBE1",3.15838486632,-0.89730910023785,1.69145178774213,-0.53049640949899,0.595767797776332,0.988190547661253
"A0A089Z9Y9",3.05349225983442,-0.110985028899735,1.50746162885536,-0.073623783700556,0.941309745838086,0.988190547661253
"A0A090I7B8",2.73150415370065,-1.47440257641589,1.49268569202335,-0.987751530208164,0.323274350833482,0.988190547661253
"A0A089ZA11",2.30303574112659,-4.30507783228275,1.95805922571298,-2.19864536054325,0.0279031489209578,0.988190547661253
"A0A090JUJ4",2.93918668273831,-0.0875181816188486,1.34201807967526,-0.0652138618281702,0.948003724480505,0.988190547661253
"A0A090I4F5",0.690805859470963,-2.5746263590791,3.7804620386978,-0.68103483984882,0.495849445601813,0.988190547661253
"A0A090I8J3",1.94642948881155,-2.14941506354741,1.84781566586905,-1.16321941806707,0.244740490044076,0.988190547661253
"A0A090JSU7",1.61812222440692,-0.163368400821873,2.46106981840821,-0.066381050874671,0.947074456135285,0.988190547661253
"A0A090I9D6",1.96800213125982,-1.67301281458627,1.69046589447631,-0.989675580000125,0.322332714721288,0.988190547661253
"A0A089ZFP6",1.99185611733277,-4.08655601089492,2.04158643053464,-2.00165711809946,0.0453216213578574,0.988190547661253
"A0A090I657",3.23060288499521,0.406217647687383,1.18720548906814,0.342162878648944,0.732228319570204,0.988190547661253
"A0A090I912",1.30196178447905,-1.52590503435964,2.54229222400351,-0.600208355260081,0.548367385982739,0.988190547661253
"A0A0S4FM80",1.35712404035226,-0.858178769572974,2.0673230578487,-0.415115947318856,0.678057025709748,0.988190547661253
"A0A090JWM7",2.48005776692487,-0.724928423341936,1.41434656380687,-0.512553600293488,0.608263617290734,0.988190547661253
